     0.806429       1.1182934      0.60121592
     0.806981       1.1186347      0.60181112
     0.807532       1.1189767      0.60240650
     0.808083       1.1193195      0.60300217
     0.808634       1.1196631      0.60359809
     0.809183       1.1200074      0.60419426
     0.809733       1.1203525      0.60479064
     0.810281       1.1206984      0.60538729
     0.810829       1.1210450      0.60598422
     0.811377       1.1213924      0.60658142
     0.811924       1.1217407      0.60717883
     0.812471       1.1220896      0.60777649
     0.813016       1.1224394      0.60837444
     0.813562       1.1227899      0.60897268
     0.814107       1.1231413      0.60957123
     0.814651       1.1234934      0.61016995
     0.815195       1.1238464      0.61076906
     0.815738       1.1242001      0.61136838
     0.816280       1.1245547      0.61196806
     0.816823       1.1249101      0.61256798
     0.817364       1.1252662      0.61316816
     0.817905       1.1256233      0.61376876
     0.818446       1.1259811      0.61436959
     0.818986       1.1263397      0.61497067
     0.819525       1.1266993      0.61557221
     0.820064       1.1270596      0.61617404
     0.820602       1.1274207      0.61677606
     0.821140       1.1277827      0.61737840
     0.821677       1.1281455      0.61798115
     0.822214       1.1285091      0.61858422
     0.822751       1.1288737      0.61918764
     0.823286       1.1292391      0.61979136
     0.823821       1.1296053      0.62039536
     0.824356       1.1299723      0.62099972
     0.824890       1.1303403      0.62160451
     0.825424       1.1307091      0.62220961
     0.825957       1.1310788      0.62281507
     0.826490       1.1314494      0.62342084
     0.827022       1.1318208      0.62402695
     0.827553       1.1321931      0.62463351
     0.828084       1.1325663      0.62524039
     0.828615       1.1329405      0.62584771
     0.829145       1.1333154      0.62645527
     0.829675       1.1336913      0.62706331
     0.830204       1.1340681      0.62767166
     0.830732       1.1344458      0.62828048
     0.831260       1.1348244      0.62888967
     0.831788       1.1352039      0.62949918
     0.832315       1.1355844      0.63010915
     0.832841       1.1359657      0.63071950
     0.833367       1.1363481      0.63133031
     0.833893       1.1367312      0.63194145
     0.834418       1.1371154      0.63255299
     0.834943       1.1375005      0.63316500
     0.835467       1.1378864      0.63377736
     0.835990       1.1382734      0.63439021
     0.836513       1.1386614      0.63500346
     0.837036       1.1390503      0.63561725
     0.837558       1.1394401      0.63623135
     0.838079       1.1398309      0.63684592
     0.838601       1.1402228      0.63746100
     0.839121       1.1406154      0.63807633
     0.839641       1.1410092      0.63869229
     0.840161       1.1414039      0.63930873
     0.840680       1.1417997      0.63992559
     0.841199       1.1421963      0.64054281
